term,love_freq,base_freq,norm_love_freq,norm_base_freq,love_ratio
outskirts,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
scarlet,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
crying,2,150,0.02531645569620253,0.022150029533372712,1.1429535864978901
story,1,193,0.012658227848101266,0.028499704666272888,0.4441529481209418
sneak,1,16,0.012658227848101266,0.002362669816893089,5.3575949367088604
gowns,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
juliet,1,6,0.012658227848101266,0.0008860011813349084,14.286919831223628
difficult,1,16,0.012658227848101266,0.002362669816893089,5.3575949367088604
marry,1,31,0.012658227848101266,0.00457767277023036,2.765210289914251
breathing,2,75,0.02531645569620253,0.011075014766686356,2.2859071729957803
treasure,1,28,0.012658227848101266,0.004134672179562906,3.061482820976492
thank,1,120,0.012658227848101266,0.01772002362669817,0.7143459915611814
god,3,476,0.0379746835443038,0.07028942705256941,0.5402616742899691
spent,2,102,0.02531645569620253,0.015062020082693443,1.680814097791015
awake,1,87,0.012658227848101266,0.012847017129356172,0.9853048159464571
seeing,1,95,0.012658227848101266,0.014028352037802717,0.902331778814124
watch,2,516,0.02531645569620253,0.07619610159480213,0.3322539495633402
asleep,1,69,0.012658227848101266,0.010189013585351446,1.2423408548890114
desire,3,96,0.0379746835443038,0.014176018901358535,2.6787974683544307
disappointment,1,3,0.012658227848101266,0.0004430005906674542,28.573839662447256
his,4,629,0.05063291139240506,0.09288245717660956,0.5451288965808698
lifting,1,8,0.012658227848101266,0.0011813349084465446,10.715189873417721
showed,1,70,0.012658227848101266,0.010336680448907265,1.2245931283905969
mama,1,197,0.012658227848101266,0.02909037212049616,0.435134614148943
hearted,1,11,0.012658227848101266,0.0016243354991139988,7.792865362485616
higher,3,126,0.0379746835443038,0.018606024808033077,2.0409885473176614
departed,1,8,0.012658227848101266,0.0011813349084465446,10.715189873417721
sock,1,6,0.012658227848101266,0.0008860011813349084,14.286919831223628
quench,1,6,0.012658227848101266,0.0008860011813349084,14.286919831223628
lift,1,105,0.012658227848101266,0.015505020673360898,0.8163954189270645
sugar,3,72,0.0379746835443038,0.010632014176018901,3.5717299578059074
dated,1,4,0.012658227848101266,0.0005906674542232723,21.430379746835442
doo,1,37,0.012658227848101266,0.005463673951565269,2.3167978104686964
luck,1,85,0.012658227848101266,0.012551683402244536,1.0084884586746092
red,1,239,0.012658227848101266,0.03529238038984052,0.35866744346168106
bless,1,48,0.012658227848101266,0.0070880094506792675,1.7858649789029535
handed,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
ago,2,90,0.02531645569620253,0.013290017720023627,1.9049226441631504
graduation,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
roses,1,35,0.012658227848101266,0.005168340224453632,2.4491862567811937
violets,1,3,0.012658227848101266,0.0004430005906674542,28.573839662447256
signed,1,18,0.012658227848101266,0.0026580035440047253,4.762306610407876
high,4,671,0.05063291139240506,0.09908446544595392,0.5110075647531551
book,2,78,0.02531645569620253,0.01151801535735381,2.197987666342097
speed,1,83,0.012658227848101266,0.0122563496751329,1.03278938538966
rivers,1,19,0.012658227848101266,0.0028056704075605436,4.511658894070619
hungered,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
sigh,1,19,0.012658227848101266,0.0028056704075605436,4.511658894070619
early,1,92,0.012658227848101266,0.013585351447135264,0.9317556411667584
noones,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
trip,1,95,0.012658227848101266,0.014028352037802717,0.902331778814124
although,2,60,0.02531645569620253,0.008860011813349085,2.8573839662447256
grown,1,97,0.012658227848101266,0.014323685764914353,0.8837269998695028
nice,2,231,0.02531645569620253,0.03411104548139397,0.7421776535700587
quickly,1,32,0.012658227848101266,0.004725339633786178,2.6787974683544302
easy,2,356,0.02531645569620253,0.052569403425871235,0.4815815673446167
flies,1,32,0.012658227848101266,0.004725339633786178,2.6787974683544302
spread,1,80,0.012658227848101266,0.011813349084465446,1.071518987341772
precious,2,55,0.02531645569620253,0.008121677495569994,3.1171461449942464
flame,1,82,0.012658227848101266,0.012108682811577082,1.0453843778944119
places,1,130,0.012658227848101266,0.01919669226225635,0.659396299902629
teh,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
ooooh,1,43,0.012658227848101266,0.006349675132900177,1.9935236973800412
dontcha,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
oooooh,1,18,0.012658227848101266,0.0026580035440047253,4.762306610407876
moth,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
hoo,1,25,0.012658227848101266,0.003691671588895452,3.428860759493671
burned,1,48,0.012658227848101266,0.0070880094506792675,1.7858649789029535
candles,1,15,0.012658227848101266,0.0022150029533372713,5.714767932489451
hurry,1,58,0.012658227848101266,0.008564678086237449,1.4779572239196856
oooh,1,112,0.012658227848101266,0.016538688718251624,0.765370705244123
against,1,148,0.012658227848101266,0.021854695806261076,0.5791994526171741
exchange,1,13,0.012658227848101266,0.001919669226225635,6.5939629990262905
blink,1,30,0.012658227848101266,0.004430005906674543,2.8573839662447256
phone,1,310,0.012658227848101266,0.0457767277023036,0.2765210289914251
game,1,496,0.012658227848101266,0.07324276432368576,0.1728256431196407
male,1,8,0.012658227848101266,0.0011813349084465446,10.715189873417721
emergency,1,14,0.012658227848101266,0.002067336089781453,6.122965641952984
discreet,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
undercover,1,15,0.012658227848101266,0.0022150029533372713,5.714767932489451
peek,1,4,0.012658227848101266,0.0005906674542232723,21.430379746835442
doorbell,1,3,0.012658227848101266,0.0004430005906674542,28.573839662447256
tonights,1,4,0.012658227848101266,0.0005906674542232723,21.430379746835442
rang,1,10,0.012658227848101266,0.0014766686355581807,8.572151898734177
ah,1,240,0.012658227848101266,0.03544004725339634,0.3571729957805907
hangover,1,6,0.012658227848101266,0.0008860011813349084,14.286919831223628
thers,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
remedy,1,21,0.012658227848101266,0.0031010041346721797,4.081977094635322
cure,1,41,0.012658227848101266,0.006054341405788541,2.0907687557888237
momma,1,67,0.012658227848101266,0.009893679858239812,1.279425656527489
doctor,1,43,0.012658227848101266,0.006349675132900177,1.9935236973800412
pulse,1,13,0.012658227848101266,0.001919669226225635,6.5939629990262905
ignore,1,58,0.012658227848101266,0.008564678086237449,1.4779572239196856
logical,1,5,0.012658227848101266,0.0007383343177790904,17.144303797468353
tend,1,20,0.012658227848101266,0.0029533372711163615,4.286075949367088
thrill,1,58,0.012658227848101266,0.008564678086237449,1.4779572239196856
dazed,1,8,0.012658227848101266,0.0011813349084465446,10.715189873417721
someplace,1,5,0.012658227848101266,0.0007383343177790904,17.144303797468353
seem,2,263,0.02531645569620253,0.03883638511518015,0.6518746691052607
physical,1,35,0.012658227848101266,0.005168340224453632,2.4491862567811937
fits,1,16,0.012658227848101266,0.002362669816893089,5.3575949367088604
fashioned,1,5,0.012658227848101266,0.0007383343177790904,17.144303797468353
acting,1,91,0.012658227848101266,0.013437684583579445,0.9419947141466128
attract,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
meeting,1,17,0.012658227848101266,0.0025103366804489075,5.042442293373045
emotion,1,41,0.012658227848101266,0.006054341405788541,2.0907687557888237
scares,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
phrase,1,5,0.012658227848101266,0.0007383343177790904,17.144303797468353
opposites,1,3,0.012658227848101266,0.0004430005906674542,28.573839662447256
direction,1,63,0.012658227848101266,0.009303012404016538,1.3606590315451075
react,1,13,0.012658227848101266,0.001919669226225635,6.5939629990262905
kissing,1,52,0.012658227848101266,0.00767867690490254,1.6484907497565726
instead,1,135,0.012658227848101266,0.01993502658003544,0.6349742147210501
seperate,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
treat,2,146,0.02531645569620253,0.02155936207914944,1.1742673833882433
hurtin,1,13,0.012658227848101266,0.001919669226225635,6.5939629990262905
however,1,11,0.012658227848101266,0.0016243354991139988,7.792865362485616
clean,1,139,0.012658227848101266,0.02052569403425871,0.616701575448502
pray,2,184,0.02531645569620253,0.027170702894270527,0.9317556411667584
greets,1,3,0.012658227848101266,0.0004430005906674542,28.573839662447256
thanks,2,37,0.02531645569620253,0.005463673951565269,4.633595620937393
sadness,1,28,0.012658227848101266,0.004134672179562906,3.061482820976492
gladness,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
troubles,1,42,0.012658227848101266,0.0062020082693443595,2.040988547317661
glory,1,46,0.012658227848101266,0.006792675723567632,1.8635112823335167
hes,1,389,0.012658227848101266,0.05744240992321323,0.22036380202401484
him,1,546,0.012658227848101266,0.08062610750147667,0.15699911902443547
comforts,1,3,0.012658227848101266,0.0004430005906674542,28.573839662447256
ought,1,27,0.012658227848101266,0.003987005316007088,3.174871073605251
sleep,2,387,0.02531645569620253,0.05714707619610159,0.4430052660844536
heartless,1,15,0.012658227848101266,0.0022150029533372713,5.714767932489451
playin,1,89,0.012658227848101266,0.013142350856467809,0.9631631346892334
hell,1,402,0.012658227848101266,0.05936207914943887,0.21323760942124817
leaves,2,72,0.02531645569620253,0.010632014176018901,2.381153305203938
gives,1,65,0.012658227848101266,0.009598346131128175,1.318792599805258
fish,1,35,0.012658227848101266,0.005168340224453632,2.4491862567811937
jelly,1,9,0.012658227848101266,0.0013290017720023627,9.524613220815752
sweat,1,89,0.012658227848101266,0.013142350856467809,0.9631631346892334
seat,1,95,0.012658227848101266,0.014028352037802717,0.902331778814124
kinda,1,183,0.012658227848101266,0.02702303603071471,0.4684236010237255
bike,1,22,0.012658227848101266,0.0032486709982279976,3.896432681242808
woo,2,77,0.02531645569620253,0.011370348493797991,2.226532960710176
ride,1,398,0.012658227848101266,0.058771411695215596,0.2153807009732205
drives,1,26,0.012658227848101266,0.00383933845245127,3.2969814995131452
cries,1,40,0.012658227848101266,0.005906674542232723,2.143037974683544
n,1,89,0.012658227848101266,0.013142350856467809,0.9631631346892334
freddie,1,4,0.012658227848101266,0.0005906674542232723,21.430379746835442
cradle,1,15,0.012658227848101266,0.0022150029533372713,5.714767932489451
shakes,1,15,0.012658227848101266,0.0022150029533372713,5.714767932489451
tracks,1,38,0.012658227848101266,0.005611340815121087,2.2558294470353095
motor,1,11,0.012658227848101266,0.0016243354991139988,7.792865362485616
jives,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
swings,1,10,0.012658227848101266,0.0014766686355581807,8.572151898734177
cold,3,461,0.0379746835443038,0.06807442409923213,0.5578406875532003
hip,1,58,0.012658227848101266,0.008564678086237449,1.4779572239196856
fever,1,43,0.012658227848101266,0.006349675132900177,1.9935236973800412
collided,1,4,0.012658227848101266,0.0005906674542232723,21.430379746835442
worlds,2,82,0.02531645569620253,0.012108682811577082,2.0907687557888237
bought,1,104,0.012658227848101266,0.01535735380980508,0.8242453748782863
cares,1,86,0.012658227848101266,0.012699350265800354,0.9967618486900206
cleared,1,3,0.012658227848101266,0.0004430005906674542,28.573839662447256
pedestal,1,6,0.012658227848101266,0.0008860011813349084,14.286919831223628
eternity,1,24,0.012658227848101266,0.0035440047253396337,3.571729957805907
sold,1,78,0.012658227848101266,0.01151801535735381,1.0989938331710485
dignity,1,14,0.012658227848101266,0.002067336089781453,6.122965641952984
wiped,1,8,0.012658227848101266,0.0011813349084465446,10.715189873417721
asked,1,129,0.012658227848101266,0.01904902539870053,0.6645078991266804
learned,1,112,0.012658227848101266,0.016538688718251624,0.765370705244123
seven,1,68,0.012658227848101266,0.01004134672179563,1.2606105733432613
hands,1,631,0.012658227848101266,0.0931777909037212,0.1358502678087825
convinced,1,24,0.012658227848101266,0.0035440047253396337,3.571729957805907
ima,2,134,0.02531645569620253,0.019787359716479623,1.279425656527489
seas,1,36,0.012658227848101266,0.005316007088009451,2.381153305203938
unusually,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
blank,1,13,0.012658227848101266,0.001919669226225635,6.5939629990262905
daylight,1,31,0.012658227848101266,0.00457767277023036,2.765210289914251
leaving,1,209,0.012658227848101266,0.030862374483165977,0.4101508085518745
heavy,1,113,0.012658227848101266,0.016686355581807442,0.7585975131623166
hurts,3,119,0.0379746835443038,0.017572356763142352,2.1610466971598763
harder,1,109,0.012658227848101266,0.01609568812758417,0.7864359540123098
today,2,341,0.02531645569620253,0.050354400472533964,0.5027655072571365
stares,1,17,0.012658227848101266,0.0025103366804489075,5.042442293373045
babe,1,203,0.012658227848101266,0.029976373301831068,0.4222734925484817
water,2,206,0.02531645569620253,0.030419373892498523,0.832247757158658
gets,1,306,0.012658227848101266,0.045186060248080334,0.28013568296516916
pages,2,30,0.02531645569620253,0.004430005906674543,5.714767932489451
sinks,1,5,0.012658227848101266,0.0007383343177790904,17.144303797468353
twisted,1,52,0.012658227848101266,0.00767867690490254,1.6484907497565726
beg,1,64,0.012658227848101266,0.009450679267572357,1.3393987341772151
fingertips,1,14,0.012658227848101266,0.002067336089781453,6.122965641952984
criticize,1,12,0.012658227848101266,0.0017720023626698169,7.143459915611814
knees,1,187,0.012658227848101266,0.02761370348493798,0.45840384485209507
feelin,2,184,0.02531645569620253,0.027170702894270527,0.9317556411667584
tenderness,1,16,0.012658227848101266,0.002362669816893089,5.3575949367088604
welcome,1,79,0.012658227848101266,0.011665682220909628,1.0850825188271112
slip,2,105,0.02531645569620253,0.015505020673360898,1.632790837854129
woah,1,68,0.012658227848101266,0.01004134672179563,1.2606105733432613
itaEURtms,1,163,0.012658227848101266,0.024069698759598347,0.5258988894928943
crosses,1,4,0.012658227848101266,0.0005906674542232723,21.430379746835442
iaEURtmve,1,73,0.012658227848101266,0.01077968103957472,1.1742673833882433
hopeless,1,21,0.012658227848101266,0.0031010041346721797,4.081977094635322
diamonds,2,82,0.02531645569620253,0.012108682811577082,2.0907687557888237
canaEURtmt,1,118,0.012658227848101266,0.017424689899586534,0.7264535507401845
screaming,1,117,0.012658227848101266,0.017277023036030716,0.7326625554473655
divide,1,15,0.012658227848101266,0.0022150029533372713,5.714767932489451
deny,1,104,0.012658227848101266,0.01535735380980508,0.8242453748782863
iaEURtmm,1,219,0.012658227848101266,0.03233904311872416,0.3914224611294145
shadow,1,79,0.012658227848101266,0.011665682220909628,1.0850825188271112
yellow,2,51,0.02531645569620253,0.0075310100413467215,3.36162819558203
important,1,32,0.012658227848101266,0.004725339633786178,2.6787974683544302
stuff,1,101,0.012658227848101266,0.014914353219137625,0.8487279107657602
weaEURtmre,1,51,0.012658227848101266,0.0075310100413467215,1.680814097791015
heartbeat,1,35,0.012658227848101266,0.005168340224453632,2.4491862567811937
bedroom,1,46,0.012658227848101266,0.006792675723567632,1.8635112823335167
pillow,1,42,0.012658227848101266,0.0062020082693443595,2.040988547317661
palm,1,32,0.012658227848101266,0.004725339633786178,2.6787974683544302
winter,1,68,0.012658227848101266,0.01004134672179563,1.2606105733432613
teardrop,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
sheltered,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
winters,2,15,0.02531645569620253,0.0022150029533372713,11.429535864978902
flows,1,59,0.012658227848101266,0.008712344949793267,1.452907101480369
silence,1,105,0.012658227848101266,0.015505020673360898,0.8163954189270645
outside,1,209,0.012658227848101266,0.030862374483165977,0.4101508085518745
blows,1,55,0.012658227848101266,0.008121677495569994,1.5585730724971232
shouldve,1,56,0.012658227848101266,0.008269344359125812,1.530741410488246
theyll,1,122,0.012658227848101266,0.018015357353809804,0.7026354015355883
street,1,291,0.012658227848101266,0.042971057294743056,0.29457566662316764
winding,1,12,0.012658227848101266,0.0017720023626698169,7.143459915611814
wonderwall,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
roads,1,37,0.012658227848101266,0.005463673951565269,2.3167978104686964
many,1,420,0.012658227848101266,0.06202008269344359,0.20409885473176612
saves,1,10,0.012658227848101266,0.0014766686355581807,8.572151898734177
lead,1,146,0.012658227848101266,0.02155936207914944,0.5871336916941217
blinding,1,22,0.012658227848101266,0.0032486709982279976,3.896432681242808
golly,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
tales,1,16,0.012658227848101266,0.002362669816893089,5.3575949367088604
order,1,55,0.012658227848101266,0.008121677495569994,1.5585730724971232
shade,1,43,0.012658227848101266,0.006349675132900177,1.9935236973800412
favorite,1,74,0.012658227848101266,0.010927347903130538,1.1583989052343482
spark,1,53,0.012658227848101266,0.007826343768458357,1.6173871507045618
betcha,1,11,0.012658227848101266,0.0016243354991139988,7.792865362485616
genie,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
candyland,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
magic,1,108,0.012658227848101266,0.01594802126402835,0.7937177684013127
`cause,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
wow,1,37,0.012658227848101266,0.005463673951565269,2.3167978104686964
rainbows,1,9,0.012658227848101266,0.0013290017720023627,9.524613220815752
growin,1,14,0.012658227848101266,0.002067336089781453,6.122965641952984
fairy,1,11,0.012658227848101266,0.0016243354991139988,7.792865362485616
full,2,312,0.02531645569620253,0.04607206142941524,0.5494969165855242
hollow,1,25,0.012658227848101266,0.003691671588895452,3.428860759493671
lord,1,155,0.012658227848101266,0.0228883638511518,0.5530420579828502
endlessly,1,17,0.012658227848101266,0.0025103366804489075,5.042442293373045
heal,1,54,0.012658227848101266,0.007974010632014175,1.5874355368026254
incomplete,1,17,0.012658227848101266,0.0025103366804489075,5.042442293373045
pretender,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
anywhere,1,101,0.012658227848101266,0.014914353219137625,0.8487279107657602
dawn,1,94,0.012658227848101266,0.013880685174246898,0.9119310530568274
disillusion,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
whispering,1,16,0.012658227848101266,0.002362669816893089,5.3575949367088604
desperately,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
binding,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
thereve,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
cathedral,1,2,0.012658227848101266,0.00029533372711163615,42.860759493670884
tree,1,87,0.012658227848101266,0.012847017129356172,0.9853048159464571
longer,1,115,0.012658227848101266,0.01698168930891908,0.7454045129334067
showers,1,11,0.012658227848101266,0.0016243354991139988,7.792865362485616
truer,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
grew,1,47,0.012658227848101266,0.006940342587123449,1.8238621061136548
mellow,1,11,0.012658227848101266,0.0016243354991139988,7.792865362485616
lives,1,171,0.012658227848101266,0.02525103366804489,0.5012954326745133
springs,1,4,0.012658227848101266,0.0005906674542232723,21.430379746835442
heavens,1,48,0.012658227848101266,0.0070880094506792675,1.7858649789029535
fishes,1,5,0.012658227848101266,0.0007383343177790904,17.144303797468353
summers,2,24,0.02531645569620253,0.0035440047253396337,7.143459915611814
flew,1,30,0.012658227848101266,0.004430005906674543,2.8573839662447256
goodnight,1,19,0.012658227848101266,0.0028056704075605436,4.511658894070619
single,1,153,0.012658227848101266,0.022593030124040167,0.5602713659303383
neverending,1,8,0.012658227848101266,0.0011813349084465446,10.715189873417721
having,1,141,0.012658227848101266,0.020821027761370348,0.6079540353712183
married,1,48,0.012658227848101266,0.0070880094506792675,1.7858649789029535
unspoken,1,13,0.012658227848101266,0.001919669226225635,6.5939629990262905
familiar,1,29,0.012658227848101266,0.004282339043118724,2.9559144478393713
conversation,1,64,0.012658227848101266,0.009450679267572357,1.3393987341772151
fashion,1,38,0.012658227848101266,0.005611340815121087,2.2558294470353095
trouble,1,135,0.012658227848101266,0.01993502658003544,0.6349742147210501
clever,1,32,0.012658227848101266,0.004725339633786178,2.6787974683544302
changing,1,89,0.012658227848101266,0.013142350856467809,0.9631631346892334
color,1,42,0.012658227848101266,0.0062020082693443595,2.040988547317661
spring,1,37,0.012658227848101266,0.005463673951565269,2.3167978104686964
bottom,1,87,0.012658227848101266,0.012847017129356172,0.9853048159464571
halloween,1,3,0.012658227848101266,0.0004430005906674542,28.573839662447256
libra,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
bloom,1,23,0.012658227848101266,0.003396337861783816,3.7270225646670334
christmas,1,59,0.012658227848101266,0.008712344949793267,1.452907101480369
covered,1,20,0.012658227848101266,0.0029533372711163615,4.286075949367088
month,1,29,0.012658227848101266,0.004282339043118724,2.9559144478393713
ordinary,1,21,0.012658227848101266,0.0031010041346721797,4.081977094635322
harvest,1,3,0.012658227848101266,0.0004430005906674542,28.573839662447256
august,1,3,0.012658227848101266,0.0004430005906674542,28.573839662447256
autumn,1,10,0.012658227848101266,0.0014766686355581807,8.572151898734177
wedding,1,27,0.012658227848101266,0.003987005316007088,3.174871073605251
chocolate,1,30,0.012658227848101266,0.004430005906674543,2.8573839662447256
candy,1,51,0.012658227848101266,0.0075310100413467215,1.680814097791015
saturday,1,55,0.012658227848101266,0.008121677495569994,1.5585730724971232
southern,1,12,0.012658227848101266,0.0017720023626698169,7.143459915611814
fact,1,133,0.012658227848101266,0.019639692852923805,0.6445226991529456
flowers,1,62,0.012658227848101266,0.00915534554046072,1.3826051449571255
july,1,16,0.012658227848101266,0.002362669816893089,5.3575949367088604
april,1,8,0.012658227848101266,0.0011813349084465446,10.715189873417721
children,1,111,0.012658227848101266,0.016391021854695806,0.7722659368228989
memory,1,104,0.012658227848101266,0.01535735380980508,0.8242453748782863
tho,1,9,0.012658227848101266,0.0013290017720023627,9.524613220815752
heals,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
useless,1,17,0.012658227848101266,0.0025103366804489075,5.042442293373045
lonesome,1,10,0.012658227848101266,0.0014766686355581807,8.572151898734177
bout,2,403,0.02531645569620253,0.059509746012994684,0.42541696767911547
supposed,1,144,0.012658227848101266,0.021264028352037802,0.5952883263009845
description,1,5,0.012658227848101266,0.0007383343177790904,17.144303797468353
thangs,1,15,0.012658227848101266,0.0022150029533372713,5.714767932489451
enjoy,1,64,0.012658227848101266,0.009450679267572357,1.3393987341772151
doin,1,156,0.012658227848101266,0.02303603071470762,0.5494969165855242
fistful,1,3,0.012658227848101266,0.0004430005906674542,28.573839662447256
selection,1,7,0.012658227848101266,0.0010336680448907265,12.245931283905968
rings,1,66,0.012658227848101266,0.009746012994683993,1.2988108937476026
toes,1,57,0.012658227848101266,0.00841701122268163,1.50388629802354
yeahmmmmmyeah,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
protectionprotection,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
perfume,1,35,0.012658227848101266,0.005168340224453632,2.4491862567811937
selectionselection,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
deserves,1,12,0.012658227848101266,0.0017720023626698169,7.143459915611814
ours,1,43,0.012658227848101266,0.006349675132900177,1.9935236973800412
smelled,1,5,0.012658227848101266,0.0007383343177790904,17.144303797468353
mmmmyeahmmmm,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
beautys,1,6,0.012658227848101266,0.0008860011813349084,14.286919831223628
ninetynine,1,5,0.012658227848101266,0.0007383343177790904,17.144303797468353
shirt,1,44,0.012658227848101266,0.006497341996455995,1.948216340621404
plus,1,107,0.012658227848101266,0.015800354400472533,0.8011356914704839
deserve,1,103,0.012658227848101266,0.015209686946249261,0.832247757158658
mmmm,1,27,0.012658227848101266,0.003987005316007088,3.174871073605251
talkin,1,144,0.012658227848101266,0.021264028352037802,0.5952883263009845
groove,1,74,0.012658227848101266,0.010927347903130538,1.1583989052343482
somethin,1,146,0.012658227848101266,0.02155936207914944,0.5871336916941217
beatin,1,15,0.012658227848101266,0.0022150029533372713,5.714767932489451
dreamin,1,23,0.012658227848101266,0.003396337861783816,3.7270225646670334
sanctified,1,1,0.012658227848101266,0.00014766686355581807,85.72151898734177
spirit,1,66,0.012658227848101266,0.009746012994683993,1.2988108937476026
moves,1,106,0.012658227848101266,0.015652687536916714,0.8086935753522809
push,1,150,0.012658227848101266,0.022150029533372712,0.5714767932489451
bush,1,8,0.012658227848101266,0.0011813349084465446,10.715189873417721
sensitive,1,8,0.012658227848101266,0.0011813349084465446,10.715189873417721
self,1,57,0.012658227848101266,0.00841701122268163,1.50388629802354
givin,1,62,0.012658227848101266,0.00915534554046072,1.3826051449571255
askin,1,27,0.012658227848101266,0.003987005316007088,3.174871073605251
fast,1,318,0.012658227848101266,0.04695806261075015,0.26956452511742696
goin,1,210,0.012658227848101266,0.031010041346721796,0.40819770946353223
aeroplane,1,8,0.012658227848101266,0.0011813349084465446,10.715189873417721
ticket,1,42,0.012658227848101266,0.0062020082693443595,2.040988547317661
gimme,1,88,0.012658227848101266,0.01299468399291199,0.974108170310702
mister,1,29,0.012658227848101266,0.004282339043118724,2.9559144478393713
whos,1,284,0.012658227848101266,0.04193738924985233,0.30183633446247105
cheer,1,13,0.012658227848101266,0.001919669226225635,6.5939629990262905
wasted,1,87,0.012658227848101266,0.012847017129356172,0.9853048159464571
facing,1,22,0.012658227848101266,0.0032486709982279976,3.896432681242808
wheres,1,63,0.012658227848101266,0.009303012404016538,1.3606590315451075
hanging,1,154,0.012658227848101266,0.022740696987595982,0.556633240177544
hidden,1,33,0.012658227848101266,0.004873006497341997,2.5976217874952052
rise,1,141,0.012658227848101266,0.020821027761370348,0.6079540353712183
